system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
10,0.546357103265025,1.5902692839927728,0.9302363994594768,0.34087266512366055,1.0154367667680664,1.998392618287651,0.7203375788786183,-0.8390272431178243,0.8599936992463527,0.08621151718618443,0.8418130926301952,0.5368438968220833,11,11,Guanajuato,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.2253946909298729,0.5902529766591224,0.5710676461521196,0.3599066638586518,0.7633321313184909,1.227498683329065,-0.3148142488555941,-0.20109397804116538,0.045543934559374305,-0.9262560372952673,0.43037914537418265,0.27147372975076983,12,12,Guerrero,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0.5338727163315411,1.5567497813747257,0.8761750158176503,0.565236420387064,0.6925956624662952,1.8885920021749445,-0.13121518462269233,0.2625332674200387,0.5741697112995099,-0.18804196426059414,0.4034610350966888,0.5811253639040157,13,13,Hidalgo,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.7332337192956285,0.989072797176767,0.8724334447593007,0.24136691675513414,0.7476909226028595,1.5809972531284096,-0.054507216306756236,-0.17812338077867806,0.6239204362404859,-0.06567571928033783,0.5113695762136993,-0.5498975803210566,14,14,Jalisco,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0.14650351394132588,1.3345640664753784,0.937456766916949,0.914892095008223,0.8671655426637335,1.5709390571908988,-0.17715726031707443,-0.06456516941258304,0.03660518616200832,-0.17451152393356473,0.7214561413683541,0.3730350615862292,15,15,M�xico,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.4913962031792498,0.8875158128866364,0.5413716577063648,0.38984845759157993,0.8710403400249978,2.085642291520093,-0.15722608961705517,-0.20971929102609044,0.21524075571345108,-0.5199778856511529,0.558626392822313,0.422003777496407,16,16,Michoac�n de Ocampo,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,-0.014484917683006488,1.0636626851096338,0.7351454646084378,0.7123289135540235,0.5883629558688634,1.7182278504420105,-0.4066719943662121,0.1132706091939809,-0.11777872129452603,-0.6493499796808208,0.8859404540877107,0.8463648485916588,17,17,Morelos,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.364540045133169,0.4886002602697715,0.5114839339405594,0.29225332175521085,0.4130971513057493,1.419811752713561,-0.030271130684509397,-0.04037866007530057,0.036252657018660456,-0.5856540119626598,0.6005799303625491,-1.4304993243728354,18,18,Nayarit,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.5605115451934964,0.2276322132378259,-0.33092975737784447,0.32268193166230874,1.0857200037580945,1.0108910878494504,0.4168620130198829,-0.5485260494645817,0.30604388536581306,-0.39660980858289757,-0.6311920244072043,-0.5564741015936273,19,19,Nuevo Le�n,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.1970397531437107,0.40536542445870205,0.5928280959632387,0.18587205029445295,1.0873292417243774,0.1794623499848076,-0.5416634601579001,-0.3560325539260793,0.08416687069552457,-0.712619246579165,-0.4861733947826375,-0.23170959994164533,20,20,Oaxaca,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
