system:index,01,02,03,04,05,06,07,08,09,10,11,12,COUNTRY_NA,OBJECTID,Shape_Area,Shape_Le_1,Shape_Leng,date_year,.geo
0,-0.3233624040131805,-0.7273275728130838,0.23429883235913418,0.10075356637831628,0.347045486535815,1.4280474733440593,0.15314013357594508,-0.183535332200543,0.42385252647071203,0.6064124810463208,0.40706697600460123,-1.4935979934569965,Mexico,155,174.063486147,225.134598272,225.134598272,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,-1.2069094253545176,0.4981759160050648,0.4771466553611848,0.5510641109943095,1.1926982689218018,-0.22073840056445135,-0.6869653391178828,-0.05918195151787254,0.09385110898057024,0.2906699302857342,-1.0528264750735625,0.5063275746133266,Mexico,155,174.063486147,225.134598272,225.134598272,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,0.04137773623146216,2.4882511877839564,-0.8495155827250301,0.21606180630092892,0.2791636292902962,0.19611602679888732,0.7290739453180662,1.7741097259208605,0.38560177426559655,0.8730740326947436,0.7457273445066355,-0.4002346298397887,Mexico,155,174.063486147,225.134598272,225.134598272,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0.07739891185912015,0.7524950499381566,0.9285629753454571,1.0722770778903896,0.21108452880089343,0.14169211521958866,0.12606696423784453,0.1728119240794097,0.23687639219877998,0.12715803233062714,0.052980679111098,-1.3916161097793234,Mexico,155,174.063486147,225.134598272,225.134598272,1963.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,-0.5324808222037645,-0.7596581708052824,-0.25209066371803107,0.629163649640792,0.10630420963784114,-0.6196049524386839,0.44315625194943886,0.7424088426390018,0.024647365867356795,-0.44377879793757974,-0.14212066360662826,-0.1264197506078332,Mexico,155,174.063486147,225.134598272,225.134598272,1964.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0.8251226582941592,-1.2644657439752909,-0.9839326815852923,0.2507979774166419,-0.11563983308003378,-0.22102959264391506,0.31631407636585074,-0.3820367844821864,0.3028848730320996,0.1437253807622874,1.6202771465863537,-0.33586270046508077,Mexico,155,174.063486147,225.134598272,225.134598272,1965.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,-1.9074699640414607,-2.153957308813199,-0.9114952568087484,-0.4479042324825792,-0.5823422031219793,-0.582385618029741,0.35418781219907713,-0.4054338132944991,0.1832107439177701,-0.6043758947205315,0.677743366919744,0.0688352305080856,Mexico,155,174.063486147,225.134598272,225.134598272,1966.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0.23921304250599784,0.2550529034557733,1.19807754485073,0.28206494121616676,0.11898636710010128,-0.3622347159902051,0.47062613458893243,-0.6945732167573546,-1.4103602573492071,-0.6526937385888808,0.3057039625724151,-0.7178340222366734,Mexico,155,174.063486147,225.134598272,225.134598272,1967.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,-0.36513850350142263,-1.2189180327522458,-2.371024187500682,-1.2496934322096096,-0.10499142174521543,-0.33508475484791217,-1.1059789499192387,-0.5658246226046649,-0.7014635069081718,0.6675144540031782,-0.49923418249419993,0.009287902187388859,Mexico,155,174.063486147,225.134598272,225.134598272,1968.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,1.3678178995582817,-0.123274869887944,-1.8698727096204535,0.5312463504455637,-0.11304752069808029,0.5937851321591053,0.8424176855806488,0.39749884934918966,0.10126378403492813,0.17813702412491245,-0.8559546785640926,0.5185499674666099,Mexico,155,174.063486147,225.134598272,225.134598272,1969.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,-0.33207395713700766,-0.4836827775261381,-0.990462352643855,0.17728326404903183,-0.4055381494915442,-0.2934893990496661,-0.05053959568109241,0.34415008564557337,-0.6941461112985698,-0.18655011482506198,0.14576057060070527,2.2460651103861817,Mexico,155,174.063486147,225.134598272,225.134598272,1970.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2.070917808035831,1.3794260789068542,1.3553571433323668,-0.4886667717326108,-0.07848459489825314,-0.7417790418304099,-0.009936197289578012,-1.4057054845545145,-0.519611658187162,-1.1134574276418039,-0.16750702750804927,0.4764750718587687,Mexico,155,174.063486147,225.134598272,225.134598272,1971.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1.3551644910815073,0.9235838866515078,1.8913219441796583,1.4185260475488175,-0.4287505993285472,-0.9947769043241655,-0.3337200576732996,-0.5754058071020007,0.47772677904992183,0.39873533567578123,-1.1552799892632981,0.3527984076991275,Mexico,155,174.063486147,225.134598272,225.134598272,1972.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,-0.3069420878964424,-1.1844987970901717,-0.0469653097662065,-1.19837852421299,-0.06098570263039702,-0.46471419271327635,-0.4372817658091802,-1.1796942470120437,0.2934705273587742,0.2272405222729803,1.7092873674651239,0.6788971562768448,Mexico,155,174.063486147,225.134598272,225.134598272,1973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1.4251746224963937,0.8488371231039692,0.8143446569740409,-0.0847597196369921,0.577455005776542,0.3482773940013971,-0.7028253122254896,0.041767062434191905,-0.9070705844340858,-1.0942323908680667,-0.9740510456644529,-0.793668907099445,Mexico,155,174.063486147,225.134598272,225.134598272,1974.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
