system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
41,1.7803489002035595,-0.9746696382224345,-0.9914999301688823,2.3349644323937877,-0.2514920694672523,0.801060415263281,0.28713092616048164,-0.33022549496003434,-0.22902506061830205,-0.31243224249619694,-0.6943033667864027,-0.5897157758450903,10,10,Durango,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.5662282920734357,-0.7719212063830684,-0.6170926364532339,-0.5123265858927362,-0.25640094727935114,0.028414128002063735,-0.17993569995082725,-0.4533770423268567,-0.3448866592195266,-0.7669488016144449,0.16696510783042565,-0.9218095962255815,11,11,Guanajuato,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,-0.396227160021106,-0.8084767979952265,-0.9249232443943147,-0.8761834737421591,-0.6365448257120611,0.1789610490976622,0.3196795121673466,-0.5074399961224492,0.037995294410259964,-0.5864652316609762,3.24156211826203,-0.4556332080281585,12,12,Guerrero,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.4171784654506594,-0.6407779027506817,-0.7230625924180962,-0.8119921415642645,-0.5805368092018556,0.5490384604237184,0.05992550914248129,-0.29011767184076115,-0.22945183402737046,-0.3102961394630793,0.7881066464399946,-0.4007034042689353,13,13,Hidalgo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,1.5040681535508507,-0.9529030227398698,-0.4065372529225888,0.07480165768527494,-0.17763040875266928,0.28225452910511195,0.028648053338767767,-0.22747622229240447,-0.10613850101039812,-0.30279091388875967,-0.7598278450319562,-0.9832321686431301,14,14,Jalisco,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,-0.28649255541982765,-0.9726301237869016,-0.6377943980259634,-0.7451530121581953,-0.5901913490036717,0.4857829469580642,0.03268927175553495,-0.3414865739792634,-0.13210546165435816,-0.5495247757599078,1.252061277507951,-0.4203579069028023,15,15,M�xico,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.7059349834368771,-0.8112339871785518,-0.360072401693579,-0.2657468388767373,-0.35526145121456887,0.20595076489365893,-0.03315656396188064,-0.326280963942571,-0.012226508977984725,-0.36935204684534395,0.3355362300784406,-0.9011244050194096,16,16,Michoac�n de Ocampo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,-0.8170998331529011,-0.8647204581959183,-0.7440294757833712,-0.8897220077755842,-0.5702892202044312,0.27745493830446716,0.3054695292157286,-0.33041462169152835,0.05231085737459975,-0.5757373817011536,2.3944859046454523,-0.6424764945681821,17,17,Morelos,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,1.1051008447234283,-1.0,-0.9141416216129338,4.196209425788511,-0.8722404205925249,0.5828780855570115,0.18855845528814585,-0.05226514235807532,-0.06242969856836104,-0.2795437320435101,-0.999133426059237,-0.9221775483352939,18,18,Nayarit,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.20952039771429884,-0.8337290040991951,0.36395018835859133,-0.3800881900709688,-0.7184112974264855,-0.004670920915693287,-0.38451354667058485,-0.24057433685441265,-0.3051018088069227,0.10541147137123918,0.28969108228779655,-0.7915188773122714,19,19,Nuevo Le�n,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,-0.2478895623416428,0.19329768850659962,0.23555508422931135,-0.7344748223913635,-0.4508864921167365,0.5834354244618928,0.05933740609722151,-0.4793559641374101,-0.09960079058632022,-0.4594545053453029,1.8241430834264545,-0.14615701237021678,20,20,Oaxaca,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,-0.06412260801255601,-0.5078846940291648,-0.41573023232683315,-0.6730140778557473,-0.6056290571372962,0.20069679802001372,0.45266817093719597,-0.26814336479931633,-0.0500619300748433,-0.6008286922644165,2.4299176438414207,0.12461185471550458,21,21,Puebla,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.3874341028717011,-0.7013567839475989,-0.7602956013586482,-0.6930089278442871,-0.5088994861002121,0.32563976325827576,-0.038410677796918445,-0.39966365160720746,-0.19828858974651672,-0.6353884941529838,0.4046624908960177,-0.6555419427321685,22,22,Quer�taro,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,-0.2332009248032967,0.4232699216127087,1.0079011431775637,-0.21671454271753043,0.40113316238647506,-0.29994117683392574,0.03996454363746973,0.006478998649886552,-0.10131358242096193,0.04046670155445946,0.274579906913102,0.661155373428597,23,23,Quintana Roo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.0629903473799422,-0.6870513265288454,-0.4245461494718284,-0.8079492844787163,-0.6400162523112904,0.3907682866518458,-0.04896635504406065,-0.3000944877634053,-0.3006405405460872,-0.5391815394196328,0.06904244167783274,-0.8539330421511718,24,24,San Luis Potos�,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2.3618094802559653,-1.0,-1.0,5.262905427342645,-0.9104849034244797,1.2773846200440042,0.07304119099332926,-0.152034239972379,0.12592149477093248,0.4907600873969178,-0.44506230284552806,-0.4776517275512162,25,25,Sinaloa,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,1.4673444877586646,-0.9600701247438613,-0.9257446532568884,-0.9056832037457693,-0.9829546142861786,1.4850477501496315,0.08358248715298464,0.4918084405750374,-0.07084496206863965,-0.1650358072518786,0.2707967465588572,0.032931257932907014,26,26,Sonora,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.4237425448550088,0.2694944825223876,0.981118904551277,-7.727555783994405E-5,-0.13433055518800918,0.10923849931523066,0.2349797286617996,-0.2761947119506093,-0.4217441617251592,0.14844424830037398,0.9710427929616252,-0.2466742353023291,27,27,Tabasco,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.10358434970949564,-0.7631959317922344,0.34910542104063264,-0.5186388101389399,-0.7907715445645019,0.31186011917642315,-0.3501988674029481,-0.026630730482954532,-0.0773138513615785,-0.21352518290536576,0.04213254853508407,-0.7169604881614283,28,28,Tamaulipas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.18807618742218615,-0.6864608103323243,-0.40933091491267753,-0.6961323253296638,-0.6652264629704021,0.23478432615863595,0.22388384153579788,-0.13553038561635042,-0.060489218070238986,-0.44624811152971566,1.428535829789745,-0.0021782099322806775,29,29,Tlaxcala,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.29683296439068907,-0.08375202116223235,0.2853707094731058,-0.8166157577234513,-0.44999223760563484,0.6692650486097506,0.2814653160336247,-0.28355655738730695,-0.19174475513380934,-0.31637651917764337,0.70982429851778,-0.1189551212407308,30,30,Veracruz de Ignacio de la Llave,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,-0.32081984396996704,0.11104695779089738,1.4396942407802436,-0.6309065230728733,0.2735541212814951,-0.24890270394607006,-0.33176159065210437,-0.017354749642469313,-0.04697400407819057,0.15655793467561804,0.5602170193687986,0.49627688111045853,31,31,Yucat�n,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
