system:index,01,02,03,04,05,06,07,08,09,10,11,12,COUNTRY_NA,OBJECTID,Shape_Area,Shape_Le_1,Shape_Leng,date_year,.geo
0,0.34337208919000234,-0.5258786806074071,-0.7490837856252834,-0.5015429844746051,-0.5860195649526212,-0.42142794918725446,0.08080015334988236,0.11210539891012247,-0.31472556739861096,0.1209959014083559,-0.24342237067523784,0.037768181358467226,Mexico,155,174.063486147,225.134598272,225.134598272,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,0.8399861085244774,-0.5827363928574509,-0.36876822111639895,-0.039869822469506336,-0.5212076365241086,0.47089382005781477,0.021163547222148874,-0.09316927976997615,-0.20105367276029287,-0.2785224722633798,0.3385754383698833,-0.396694416504579,Mexico,155,174.063486147,225.134598272,225.134598272,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,-0.35301094536063,-0.6833187560030317,-0.4036308924079843,-0.02049959586025348,-0.6083116358367461,-0.014323221000390546,-0.3454382210182972,-0.3981246373671522,0.23803037994598938,0.1211399861875396,-0.2886319234033279,-0.11187929324648221,Mexico,155,174.063486147,225.134598272,225.134598272,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,-0.7051030416675496,-0.34419281903698573,-0.22505182601529292,-0.3050945943850702,-0.22520564765895446,-0.22348884699297109,0.0647359877400706,-0.1813199806626764,0.06688464380099902,-0.06184930494019614,0.006110255310980715,0.3196393589179772,Mexico,155,174.063486147,225.134598272,225.134598272,1963.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,-0.2677009525270779,-0.7116362894827443,0.1525999374330458,-0.5700174436418508,0.07875522144202839,-0.14722825596655814,-0.1475146370778704,-0.3352146014853799,0.09439598464336899,-0.2613902132373377,-0.14177719750535636,0.057675873034414994,Mexico,155,174.063486147,225.134598272,225.134598272,1964.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,-0.16028154416870002,0.6750448504968286,-0.49927176175735877,0.2218782477983282,-0.3813200324350416,-0.3165718505495854,-0.29774471920896767,-0.010156659854655945,-0.15890908553542066,-0.26100311871049997,-0.2145536519724921,1.2339737168417872,Mexico,155,174.063486147,225.134598272,225.134598272,1965.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,0.029887890067645518,0.6639021362675938,0.24974324308823584,0.9789229015274906,0.2861468503009978,0.2988160668251655,-0.14490209879458257,0.13042111986989924,-0.023032904127713,0.19130101899078822,-0.6809908645516134,-0.5827744951757562,Mexico,155,174.063486147,225.134598272,225.134598272,1966.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0.3933580284619999,-0.5108413049647227,0.7403606114460952,-0.04518990296092459,-0.17226985304599995,0.14650848169940248,-0.354550323914039,0.5133141112398771,0.3495573521678131,0.10393209956447692,0.26459225099225325,0.247432723828048,Mexico,155,174.063486147,225.134598272,225.134598272,1967.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,-0.031172386866501367,1.3904039345223218,2.5536578373643257,0.7552667951321592,-0.20993064369233605,-0.25221224310542406,0.22063116958468593,-0.07430676174503034,-0.08211527756776704,-0.14600683517114718,0.13028792588871127,0.19337218984926652,Mexico,155,174.063486147,225.134598272,225.134598272,1968.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,-0.21294538170930977,-0.27784343559966046,-0.310968066543254,-0.509492831146194,-0.06281116025442503,-0.49544054643102764,-0.011237115448786838,0.17875958142862125,-0.1633328553305045,-0.13215292117148908,0.04640663345372819,7.30771562414378E-4,Mexico,155,174.063486147,225.134598272,225.134598272,1969.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,-0.4674344809242071,0.7683221075030111,0.01875778446808014,-0.612590392332571,-0.5220109580275056,0.39435271864373533,-0.05046066859293016,-0.06915931607063236,0.44660363641209555,-0.5322899959402103,-0.5884331693327302,-0.8030898164679716,Mexico,155,174.063486147,225.134598272,225.134598272,1970.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,-0.6844326769317322,-0.7750358011845441,-0.6178601734737759,-0.5769801202667902,-0.23301212897903886,0.2848487770741255,-0.27943709433325264,0.34161447636170916,0.14405435293770347,0.9134772042639068,-0.3788565375947654,-0.265373739548782,Mexico,155,174.063486147,225.134598272,225.134598272,1971.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,-0.2603201348316456,-0.7496411802554923,-0.008479216460434945,-0.4377066291678782,1.2267961511804593,0.5239965983344258,0.09239860318320378,-0.0982862358553564,-0.1389027617538594,0.5973805620648828,1.2590802065558018,-0.4076433865878681,Mexico,155,174.063486147,225.134598272,225.134598272,1972.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,-0.12145898379776905,1.7499315495780565,-0.36135440452636763,-0.19695281957330862,0.004285033444682088,0.095178942432139,0.06487324730685845,0.41376888462409206,-0.19464388686350687,-0.003988053172109776,-0.605912662036884,-0.577886879964808,Mexico,155,174.063486147,225.134598272,225.134598272,1973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,-0.30423449598398633,-0.7261021639497794,0.45180887016546073,-0.28544713667541133,0.32191195141886614,-0.11978976079176543,0.03283908854888851,-0.2188041522021499,0.2713131277440475,-0.28950742052654227,0.27724792325246844,-0.10355984981066309,Mexico,155,174.063486147,225.134598272,225.134598272,1974.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,-0.020629746501148575,-0.44064363811376167,-0.6488913114605429,-0.5954347359138178,-0.2774742057904773,-0.35571306922724205,0.35588264210681364,-0.09187899397149907,-0.0871122797702932,-0.3449197189131859,-0.599250763226959,-0.30835876504714077,Mexico,155,174.063486147,225.134598272,225.134598272,1975.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,-0.5693184964401223,-0.3541508457824051,-0.5533905648545306,0.4160847788290646,0.05932251412169858,0.14957421238038898,0.675522828401977,-0.2384409887880536,0.37857658772031993,0.2742098880053577,1.8965710440987271,0.2168872352132988,Mexico,155,174.063486147,225.134598272,225.134598272,1976.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,-0.25077515975077486,-0.4933848529178133,-0.45832854583162524,0.06115084192280203,-0.016145562341806637,-0.04175334768190194,-0.27385373960359644,0.15672147427967031,-0.3023235270995219,0.32637031099576364,-0.4463911274552552,-0.3631206223572255,Mexico,155,174.063486147,225.134598272,225.134598272,1977.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,-0.2911836761679533,0.7061855014950457,0.6527887210836492,-0.49345480057582836,0.0308437623967276,-0.13647964219822098,-0.05298167574947705,-0.00438722034182151,0.4770447420872365,0.6339394047095436,-0.08763313150336836,0.1905885059350686,Mexico,155,174.063486147,225.134598272,225.134598272,1978.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.28270703912376977,0.15279573322087855,-0.22379113022379948,-8.77783075950193E-4,0.5027279257574548,-0.12340506258525909,-0.10684801873903811,-0.07447685036399071,-0.23296865143060808,-0.7433977887992368,-0.5753827577250786,0.5042882011530805,Mexico,155,174.063486147,225.134598272,225.134598272,1979.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.7360044027568149,0.44554891422645154,-0.6159669318472666,-0.10559543743615542,-0.42013106494732805,-0.39917251158277667,-0.21981013384393064,0.14972825142440127,0.004249724431795324,-0.1469112446186422,0.13447668267783014,-0.3607907316991786,Mexico,155,174.063486147,225.134598272,225.134598272,1980.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,1.6607414645643261,0.09183695053650645,1.151462819100594,1.6214719858988729,0.137459886585214,0.4021342688595903,0.027665730032436393,-0.006627220755438563,-0.09751214040158504,0.5632589282218075,-0.6521034497952694,-0.39542085307001706,Mexico,155,174.063486147,225.134598272,225.134598272,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,-0.47945177650882614,0.042317256887084057,-0.43292520779591875,-0.015021954688184671,0.16482545151630165,-0.5075931021195287,-0.20256543970179003,-0.3851338590069658,-0.1777819567046782,-0.31652069322676263,1.263157600055097,1.1485857835044373,Mexico,155,174.063486147,225.134598272,225.134598272,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.33306853345719867,1.2516550446366226,2.2341292495355085,0.19824139216898679,0.6301013089745295,-0.43231269056676497,0.035000007686979126,0.27619995131763575,0.24989933893462288,0.4018472285823333,0.6654022747865096,-0.28150189533244874,Mexico,155,174.063486147,225.134598272,225.134598272,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,1.4154901428300726,-0.45944167247649315,-0.6531446917687892,-0.4777226393806441,0.9555422270126221,0.9069513255222447,0.6876761287990384,0.09528259697615649,-0.0030027414848852615,-0.16644921108652472,-0.2917667288806742,0.9420665100841269,Mexico,155,174.063486147,225.134598272,225.134598272,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.397161722702699,-0.21525003889705652,-0.0887156576423859,1.2625801839408501,-0.2988153452461481,0.23701648646394222,0.06386486546824968,-0.17533150683404722,-0.1632878985282584,0.3140797591362994,0.13851462770847228,-0.3169327440326843,Mexico,155,174.063486147,225.134598272,225.134598272,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
