system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
14,1.8647029264385913,1.2023233257496826,0.5392836639663198,-0.45941081414385954,-1.2555563351831764,-2.9809957616607496,-3.144698638486671,-3.65238583770988,-3.846256936913942,-3.478870744827879,-3.5246825498075793,-3.3006884111897805,15,15,M�xico,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,3.0439287960239407,2.4167575075227425,1.8686993542279513,1.3033210399972974,0.13110979477296553,-2.842899212225723,-2.9074067822970573,-3.090381363897629,-3.64831847719513,-3.002578774047406,-2.9665492240592313,-2.8254442438381147,16,16,Michoac�n de Ocampo,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,3.961116546011867,3.402601578295181,2.8247997782560503,1.9601711993739002,1.1354407161025228,-2.7282945281419173,-2.2794247701036983,-2.9297855931650703,-3.5107552338094306,-2.839790973716822,-2.995437129068023,-3.047861638296485,17,17,Morelos,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,3.5819721846147,2.8762011996182517,2.3544158658114327,1.8826980313387753,1.3067716286399131,-1.026151261763139,-1.62252657803622,-2.73181119051846,-3.272307156649499,-2.5738001598011313,-2.658527776544739,-0.8845825472745008,18,18,Nayarit,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,-1.1574802931053627,-1.0005035327133287,-1.1044342461773247,-1.5390762267645206,-2.36177708118272,-2.9065606773927626,-2.9271794868766428,-2.258091389911867,-2.4545473260749917,-1.905863335608948,-1.1984665472953653,-0.5678636238008733,19,19,Nuevo Le�n,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2.1687009107286688,1.7436690103231998,1.1584771613705414,0.9310321047741564,-0.3939311689716783,-0.9948092845207072,0.11554802578136716,0.9520890429191414,0.5208754364301766,1.3119246463477259,1.638059862849728,1.5473106455474257,20,20,Oaxaca,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,3.5933548761672562,2.917824536162119,2.245995878024693,1.3093477240080782,0.04487098587379219,-2.2520181255883975,-1.5365372862968616,-1.3847558388867407,-1.3507292565409135,-0.7219426716969257,-0.6884939986167551,-0.789418736714032,21,21,Puebla,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,1.2755966782583028,0.42429416345547133,-0.24163227218410563,-0.8818601887780451,-1.8379115589629296,-3.5977497683910946,-3.628433920971011,-3.010899582432632,-4.011154620765586,-3.6656472294203732,-3.6560384806455506,-3.619626673290455,22,22,Quer�taro,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,-0.515475080674076,-1.4115770137889154,-2.1525169591233304,-0.24840253616595317,-0.006655651869961999,-0.2222553426869012,0.08123968714133843,0.35149935767039253,0.19880209581431768,-0.39422723153234795,-0.5462463626847047,-1.0570395721886592,23,23,Quintana Roo,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.2925635633794835,-0.4300166018783355,-1.1492044922729612,-1.414834849993344,-2.3091655051270523,-3.6522646661551272,-3.7820510612392444,-2.9158581167204662,-3.64740093726418,-3.0052591173989907,-2.759343610686588,-2.663038460806754,24,24,San Luis Potos�,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
