date_year,nombre_estado,anomaly_pr_mean,anomaly_tmmx_mean,pdsi_mean
1960-06-30,Michoacán,-0.4286533402400669,0.2116849661711629,-1.04331346541795
1960-06-30,Morelos,-0.4236645946554784,0.6029297783647481,-0.58726833735516
1960-06-30,Nayarit,-0.3469686505071681,0.0387730500192361,-0.2306373133803855
1960-06-30,Nuevo León,-0.0734614433296082,0.0975338553334282,-1.7818203139087263
1960-06-30,Oaxaca,-0.0931025559320528,-0.100887843336044,0.8915788661316428
1960-06-30,Puebla,-0.2406948585521706,0.2653964278527106,0.1156248404912752
1960-06-30,Querétaro,-0.4113516088130911,0.7133626257065758,-2.204255287844004
1960-06-30,Quintana Roo,-0.072912802588604,-0.0882225747677862,-0.4935712175074009
1960-06-30,San Luis Potosí,-0.3751334242062059,0.5303618366770327,-2.2863228213469604
1960-06-30,Sinaloa,-0.243315142157557,0.3557783301436679,0.473525130755537
1960-06-30,Sonora,-0.2796322483694742,0.0286388433804359,1.1769233532383063
1960-06-30,Tabasco,-0.1837606160561698,-0.2778179161242556,-1.1221632051286212
1960-06-30,Tamaulipas,-0.2074373458626035,0.1686986216975865,-2.113530329048769
1960-06-30,Tlaxcala,-0.2336365461507135,0.4835051721027653,0.0473852941564699
1960-06-30,Veracruz,-0.0786090668800769,0.1049621826801935,-0.6534688221202327
1960-06-30,Yucatán,-0.1141043403880695,-0.175406773109447,-0.2889968010840863
1960-06-30,Zacatecas,-0.4388929775195946,0.2744014739412597,-2.1790071014644243
1961-06-30,Aguascalientes,-0.3590404643265583,0.2776657863849774,-3.7903079715167673
1961-06-30,Baja California,-0.400741541492593,0.0225669083193614,-2.8303796479700187
1961-06-30,Baja California Sur,-0.2913853142730475,-0.030341489246927,-0.9256170067553364
1961-06-30,Campeche,0.1717465503175971,-0.12219763068864,-0.4168001905468613
1961-06-30,Coahuila,-0.1397946483511232,0.1777447303118387,-0.357725558928874
1961-06-30,Colima,-0.3056316106807151,-0.0365931817523566,-0.4389733300407454
1961-06-30,Chiapas,0.3441454155208397,-0.4113803234305346,2.863577297924231
1961-06-30,Chihuahua,-0.0413930551458031,-0.11407641370953,-0.8309370164346852
1961-06-30,Ciudad de México,-0.2965557150120586,0.221977908628485,-2.831305589447068
1961-06-30,Durango,0.0691784246213754,0.3160421071307437,0.1987962492425668
1961-06-30,Guanajuato,-0.3385909706199764,0.3232573316980577,-3.50303416870791
1961-06-30,Guerrero,-0.1178079969782626,0.2221789746443764,-0.8423829217380084
1961-06-30,Hidalgo,-0.1810574511731824,0.1671479040094029,-2.924707148928134
1961-06-30,Jalisco,-0.1688969951334807,0.03351207714734,-0.6739606379765878
1961-06-30,Estado de México,-0.2421002217057792,0.2895674749987609,-2.758599136148967
1961-06-30,Michoacán,-0.1822527657751373,0.081096468351911,-1.954088965525021
1961-06-30,Morelos,-0.2003973552944017,0.1924858013217688,-2.0672199531511555
1961-06-30,Nayarit,0.0809012684822629,0.1072363235011255,1.751599058671428
1961-06-30,Nuevo León,-0.2241695702020499,0.2331960609308087,-1.801833008920567
1961-06-30,Oaxaca,0.0231624614527065,-0.2358706022330942,1.1740811087487546
1961-06-30,Puebla,0.0018733175844965,-0.0370004630090102,-1.1509636948504611
1961-06-30,Querétaro,-0.289426483188379,0.3536946320439327,-3.5289656032796706
1961-06-30,Quintana Roo,0.1669816270487121,-0.0802702549038557,-0.3888168132403378
1961-06-30,San Luis Potosí,-0.3399648251671186,0.355483074356151,-2.7903761602184844
1961-06-30,Sinaloa,0.4672157605841832,0.3599804965044291,0.7993317652910271
1961-06-30,Sonora,-0.0149018496020949,-0.1215594742978554,-0.0612996492509317
1961-06-30,Tabasco,0.171586688453646,-0.3714823685713848,1.4146251950788906
1961-06-30,Tamaulipas,-0.2208794140290267,0.0800765995239674,-2.0139510148921755
1961-06-30,Tlaxcala,-0.0855263544822739,0.0234060419664117,-1.1051350334613708
1961-06-30,Veracruz,-0.0015195527004883,-0.1716601964712305,0.6975492182853504
1961-06-30,Yucatán,0.120052311637153,-0.1092354662752637,-0.6073675506343158
1961-06-30,Zacatecas,-0.2976950123457601,0.2863833464380193,-2.039682805411472
1962-06-30,Aguascalientes,-0.2117810300373757,0.5581652364977274,-4.375770697016747
1962-06-30,Baja California,-0.1846290234947786,0.1390969637767707,-0.2271868392911519
1962-06-30,Baja California Sur,-0.0602292470841986,0.2197209129004757,0.5586683175556352
1962-06-30,Campeche,-0.1763121791785142,-0.1151490779183984,-1.0983144350064469
1962-06-30,Coahuila,-0.4464798215934176,1.3376901188366932,-3.655913017720112
1962-06-30,Colima,-0.2783745230891178,-0.0669284311887296,-2.558156596836368
1962-06-30,Chiapas,-0.1617937926858619,-0.382538100490966,1.27546882983224
1962-06-30,Chihuahua,-0.2508920727927218,0.8288188505640157,-2.060383833837544
1962-06-30,Ciudad de México,-0.1877954441867382,0.3035717232802277,-2.599213215921349
1962-06-30,Durango,-0.3008351460550493,1.216801763585232,-3.034255573002596
1962-06-30,Guanajuato,-0.3350672477878098,0.3716329376670441,-4.390578728139859
1962-06-30,Guerrero,-0.2015041658270075,0.1480009709288503,-1.0221962098362956
1962-06-30,Hidalgo,-0.1462816697559921,0.3828488515335627,-2.721398064028711
1962-06-30,Jalisco,-0.1791489322203429,0.1836836899426061,-1.9453462148349216
1962-06-30,Estado de México,-0.2443872803938748,0.3344037709170559,-2.779347513696636
1962-06-30,Michoacán,-0.2769154127937969,0.0654460755917707,-1.9043731908803
1962-06-30,Morelos,-0.1461171199007242,0.2186729195199906,-2.470108385508382
1962-06-30,Nayarit,0.0750792219683885,0.4071303442752724,-0.2762203008478338
1962-06-30,Nuevo León,-0.3013695936238456,1.2488091439781186,-3.637234846695277
1962-06-30,Oaxaca,-0.2392915349507273,0.0325001958294677,-0.4928753270900717
1962-06-30,Puebla,-0.068243817858435,0.2123762096640514,-2.257698770038347
1962-06-30,Querétaro,-0.3031477956384714,0.4568809888245911,-4.280424610740391
1962-06-30,Quintana Roo,-0.2990837478626276,-0.0878510355850795,-1.635664447791724
1962-06-30,San Luis Potosí,-0.2724285549124305,0.9444227546209696,-3.975276310087745
1962-06-30,Sinaloa,-0.2747961687010739,0.831003740399462,-1.486023469873017
1962-06-30,Sonora,-0.2011407267880669,0.3811209533965998,-1.0573038882503951
1962-06-30,Tabasco,-0.1964971520128411,-0.2422719271187779,-1.7395382413941551
1962-06-30,Tamaulipas,-0.2001759203977383,0.9375400081189664,-3.0429559407259896
1962-06-30,Tlaxcala,-0.0491866307353776,0.2427738728511911,-1.7369815467469196
1962-06-30,Veracruz,-0.125500814304854,0.2219068769355745,-1.8764499884036088
1962-06-30,Yucatán,-0.316218811363875,-0.0075664472209236,-1.217390897253671
1962-06-30,Zacatecas,-0.3313504277877723,0.942979176073919,-3.8116866908767486
1963-06-30,Aguascalientes,0.1670597415963099,-0.1306410922886391,-2.719580098702452
1963-06-30,Baja California,-0.2848537960503538,0.2817086981310865,-1.604671380480399
1963-06-30,Baja California Sur,-0.3396784809283069,0.5239136216128316,-0.1480863662007159
1963-06-30,Campeche,-0.1194403612583773,0.0043970471663061,-2.829681819186444
1963-06-30,Coahuila,-0.1201464123573579,0.439574529541382,-2.903207816910245
1963-06-30,Colima,-0.1393603598883256,-0.1096254033800838,-0.2394061338162459
1963-06-30,Chiapas,0.3001035191787469,-0.6501280030343235,1.40810551361274
1963-06-30,Chihuahua,-0.2180222821046478,0.5274975001993557,-1.7097835453119954
1963-06-30,Ciudad de México,-0.149014151003441,-0.0959751619424838,-1.0998481070853887
1963-06-30,Durango,-0.0399650951362884,0.5085124869507379,-1.9108239436271848
1963-06-30,Guanajuato,0.1898700885429552,-0.2036564242676833,-0.937351691332468
1963-06-30,Guerrero,-0.4231980578647204,-0.0434947547072333,-1.46409943223606
1963-06-30,Hidalgo,-0.1385066602235318,-0.2326191183723144,-2.515755721346053
1963-06-30,Jalisco,0.1383591210951285,-0.1416258181046031,-0.4166841162870229
1963-06-30,Estado de México,-0.1408492018709243,-0.1058082110144836,-1.1288679659279113
1963-06-30,Michoacán,0.0359528293301215,-0.1406727442119056,-0.2023342777608726
1963-06-30,Morelos,-0.232714168144711,-0.2228823316811226,-1.095557688754104
1963-06-30,Nayarit,-0.1923550706813955,0.0464552954471481,0.0288269597833805
1963-06-30,Nuevo León,-0.2276386651349169,0.3508243024009951,-3.311766673595866
1963-06-30,Oaxaca,-0.2344274547844379,-0.2550435903035733,-1.958532114076644
1963-06-30,Puebla,-0.2606155069038144,-0.3136834872712992,-2.474255407490334
1963-06-30,Querétaro,-0.0572968804043766,-0.1947503434972712,-2.8346938734408367
1963-06-30,Quintana Roo,-0.1010436415845001,0.3230235837167596,-4.7185188852112985
1963-06-30,San Luis Potosí,-0.1292229012309873,0.1406207363534076,-2.893041560711851
1963-06-30,Sinaloa,-0.2123221094173944,0.7401946880108621,-1.111461805935895
1963-06-30,Sonora,-0.3229562200795886,0.5795347155848681,-1.825272415831624
1963-06-30,Tabasco,0.2456743367207422,-0.4721683128610592,1.5343380152266712
1963-06-30,Tamaulipas,-0.2589285171672543,0.1477578700803065,-2.8607609985624105
1963-06-30,Tlaxcala,-0.1474903792574893,-0.3210640869951638,-1.549944577541943
1963-06-30,Veracruz,-0.1403820557686708,-0.2566521822414099,-1.90836123380423
1963-06-30,Yucatán,-0.1109816543640604,0.3237152727389208,-4.326682541970249
1963-06-30,Zacatecas,-0.0600683664759304,0.109026287703297,-2.640036596058488
1964-06-30,Aguascalientes,-0.0494028986660931,-0.3705228203208744,-0.2384225282799157
1964-06-30,Baja California,-0.4769816657157707,-0.4898564254964392,-2.9542904420730767
1964-06-30,Baja California Sur,-0.4516399734551051,-0.4490375468658631,-2.528884606014858
1964-06-30,Campeche,0.0018230951080479,-0.0611031077823397,-0.6798310189789754
1964-06-30,Coahuila,-0.2310716470087911,0.5366948120398356,-2.5661568053744133
1964-06-30,Colima,-0.2018850925360845,-0.2241927024979445,0.8940302300695553
1964-06-30,Chiapas,0.001727381771608,-0.4965715017526171,0.7183920111759631
1964-06-30,Chihuahua,-0.3217344168763859,0.0240161027942637,-1.891429315259364
1964-06-30,Ciudad de México,0.2773964480127504,-0.036439858775543,0.8969702756706098
1964-06-30,Durango,-0.172683878789788,0.0217589603565878,-0.6585341262921617
1964-06-30,Guanajuato,0.2078156206426722,-0.057638375018077,0.7690914372610703
1964-06-30,Guerrero,-0.1001557503662602,-0.051275578467827,-1.5648563198520835
1964-06-30,Hidalgo,0.188955467445586,0.0720559532428838,-1.149458249126451
1964-06-30,Jalisco,-0.1932598340201158,-0.2933049284281387,-0.5074639890637186
1964-06-30,Estado de México,0.266725174627486,-0.0470596964413535,0.9771458452935308
1964-06-30,Michoacán,0.0033656461507501,-0.1764401761128195,0.885089500850889
1964-06-30,Morelos,0.1170783544473959,-0.1197690846540133,0.4074744695536858
1964-06-30,Nayarit,-0.375976020981998,-0.4547721585360432,-1.2100906348950935
1964-06-30,Nuevo León,-0.1780173226569373,0.6054777653892001,-1.8563849905550185
1964-06-30,Oaxaca,-0.171945212543225,-0.3002615134369059,-2.711448069460164
1964-06-30,Puebla,-0.0602972620608204,-0.2011851739194458,-1.8551444194884763
1964-06-30,Querétaro,0.2938474784239767,0.1463709233475217,-0.832589689711195
1964-06-30,Quintana Roo,-0.0914621833858441,0.1102193029607632,-2.765392688913677
1964-06-30,San Luis Potosí,0.062346757306309,0.2027010442935193,-1.1665070717575716
1964-06-30,Sinaloa,-0.2024626895063526,-0.1970871486135108,0.1243495908351345
1964-06-30,Sonora,-0.3315843293081487,-0.5485134096220095,-2.0017923297103355
1964-06-30,Tabasco,-0.0114064431469212,-0.4416481600119639,1.2787077365024844
1964-06-30,Tamaulipas,-0.1612342735451916,0.4380246396327713,-1.922795105589271
1964-06-30,Tlaxcala,0.0661331102590463,-0.1821233340813186,0.388474504679312
1964-06-30,Veracruz,-0.0436623002969496,-0.1100093923381226,-1.6684007103848737
1964-06-30,Yucatán,-0.1100008830462229,0.1362513123120446,-2.123102030673811
1964-06-30,Zacatecas,-0.1785022338624011,-0.1631714073521492,-1.6472690734657112
1965-06-30,Aguascalientes,0.2918516988215824,-0.2991747185871124,0.3733168713725924
1965-06-30,Baja California,0.2500005609404097,-0.5222954742277159,-0.8657575048593805
1965-06-30,Baja California Sur,-0.0176404622804422,0.2033887037241116,-2.1094937447110227
1965-06-30,Campeche,0.0462502196177581,-0.1750115945007248,-0.8493869711936582
1965-06-30,Coahuila,-0.0638089005649246,0.3213747651701923,-2.2118828526518777
1965-06-30,Colima,0.3656852785946913,-0.0894715663723144,-1.1083036657474854
1965-06-30,Chiapas,-0.0348284546679716,-0.4458865822784164,0.2793578815880578
1965-06-30,Chihuahua,-0.1768979157265022,0.5434661583948192,-2.9147306153905337
1965-06-30,Ciudad de México,0.2187493662125589,-0.2253325788788089,0.0190737891889025
1965-06-30,Durango,-0.1536301677554116,0.2871731499273868,-2.4392654572017145
1965-06-30,Guanajuato,0.13796681651072,-0.0958862492156701,1.1768912702032357
1965-06-30,Guerrero,0.0148913207272198,-0.1240108193505181,-1.1824013390729953
1965-06-30,Hidalgo,0.1615752376620522,-0.3085282378988671,0.491372373847074
1965-06-30,Jalisco,0.2583353262729752,-0.2356643797738737,-0.9231253795932028
1965-06-30,Estado de México,0.220102665692094,-0.209517318955109,0.563623697372183
1965-06-30,Michoacán,0.1299833311030667,-0.1496063638037052,-0.2052720018933634
1965-06-30,Morelos,0.3157355812263331,-0.2432132084393132,0.090898416269919
1965-06-30,Nayarit,-0.0965763904084599,-0.3046138139204529,-2.2399283854166665
1965-06-30,Nuevo León,-0.0020249999157382,0.4157311675893808,-2.2717418544441763
1965-06-30,Oaxaca,-0.0975746201495131,-0.4110259109815053,-1.8618947760331008
1965-06-30,Puebla,0.3290319110105207,-0.3971471069454432,-0.0576330967785216
1965-06-30,Querétaro,0.1449040822017513,-0.2175798211576409,1.0607852716873207
1965-06-30,Quintana Roo,0.0393781408793991,-0.0349090818820598,-2.6322389210904578
1965-06-30,San Luis Potosí,-0.0567031328530777,-0.1453144245816583,-0.8473412263068119
1965-06-30,Sinaloa,-0.1823994670609806,0.3229864645495836,-2.027177709754325
1965-06-30,Sonora,-0.0927235646536137,-0.1492264012634308,-2.078739632742387
1965-06-30,Tabasco,0.1467652541858601,-0.3894750324187766,1.5705867169476802
1965-06-30,Tamaulipas,-0.0580423516540491,0.2569504535901336,-2.68790770259726
1965-06-30,Tlaxcala,0.318786670620297,-0.3879838589034518,0.4356903305217861
1965-06-30,Veracruz,0.0787446885327812,-0.3302474888930907,0.611287782751874
1965-06-30,Yucatán,0.149918008790701,-0.0659764319469698,-1.699045167499942
1965-06-30,Zacatecas,0.0039958632067681,-0.1603558155543388,-1.986868611465768
1966-06-30,Aguascalientes,0.8316091243592727,-0.967397704798344,2.1367510327714303
1966-06-30,Baja California,-0.1758930487808268,0.3046224361164708,2.408706973582548
1966-06-30,Baja California Sur,-0.2616333956762556,0.0918051740791499,0.6348390747120858
1966-06-30,Campeche,0.0553559053540243,-0.6781874421685712,1.3244784014754658
1966-06-30,Coahuila,-0.0523063032393385,-0.845657731969822,0.1706159742936061
1966-06-30,Colima,0.4165076514726429,-0.4850053085352694,-0.0617304605506853
1966-06-30,Chiapas,0.0489283376280024,-0.8787276366020383,1.6110477933910408
1966-06-30,Chihuahua,0.0297456356922742,-0.2516398790603193,0.2251008829806551
1966-06-30,Ciudad de México,0.1343804314937152,-0.576019545087498,0.5320800399625133
1966-06-30,Durango,-0.087425964120091,-0.5187508037440262,-1.0730808861849104
1966-06-30,Guanajuato,0.6858817732538347,-0.663412930640819,3.4709028190582534
1966-06-30,Guerrero,0.3683719892883879,-0.3520132986031212,-0.3030396324202091
1966-06-30,Hidalgo,0.19227045468077,-0.7069996390384148,1.5768727515975698
1966-06-30,Jalisco,0.8003830224716548,-0.6943155880386225,2.060481751692212
1966-06-30,Estado de México,0.1901171291802513,-0.5698661373467617,0.9849563379000612
1966-06-30,Michoacán,0.4365860288885579,-0.6074650490433621,1.3454867070133345
1966-06-30,Morelos,0.2063446032844719,-0.5503806196873837,0.2197972510271962
1966-06-30,Nayarit,0.6423206362733124,-0.6329638348203707,1.6300737485018628
1966-06-30,Nuevo León,0.3015318308947207,-0.9387978453060292,2.116449757950281
1966-06-30,Oaxaca,0.1335751834759711,-0.7188921159008943,0.053615628307753
1966-06-30,Puebla,0.1734714610820125,-0.7186927744378917,1.760700498708124
1966-06-30,Querétaro,0.5338137590467533,-0.6853174832279337,2.617826428702498
1966-06-30,Quintana Roo,0.1252824284274122,-0.6231150213439193,1.6255773263953364
1966-06-30,San Luis Potosí,0.4979848511265347,-0.9860774789552408,2.212619915489803
1966-06-30,Sinaloa,-0.0732574614920493,-0.1141366531539986,-0.6955176253921772
1966-06-30,Sonora,-0.1925251009366408,-0.0548700466572405,1.0034404937663914
1966-06-30,Tabasco,0.0449527280689234,-0.8991041910908502,1.2115921349368923
1966-06-30,Tamaulipas,0.414681204736167,-0.95572789087101,2.2905067742226843
1966-06-30,Tlaxcala,0.1387910899253082,-0.7927461643721093,2.566617068599108
1966-06-30,Veracruz,0.1390829180210173,-0.8135638148028916,2.310069519341635
1966-06-30,Yucatán,0.1387537728510823,-0.6771298308158367,2.4275161237952285
1966-06-30,Zacatecas,0.2015760238675298,-1.014091897660944,-0.2974832462685807
1967-06-30,Aguascalientes,0.7891651051974854,-0.1389612560533798,3.519754248918707
1967-06-30,Baja California,0.1109436396521402,-0.1494539577705909,-0.2321234368525093
1967-06-30,Baja California Sur,0.3475866391098106,0.135509427232091,0.6591468275832896
1967-06-30,Campeche,0.0484121732960955,-0.1692757436163416,-0.7076120497378087
1967-06-30,Coahuila,0.1268578508199942,0.0656524591075446,-0.4400484079950935
1967-06-30,Colima,0.5264833449159156,-0.3608334857679411,4.357792285741721
1967-06-30,Chiapas,0.0206929062816145,-0.5311752062615054,-0.8915892838320342
1967-06-30,Chihuahua,0.0283925011338093,0.2555499319136725,-0.2587833842703275
1967-06-30,Ciudad de México,0.3032436439456792,-0.2933015637248826,1.0703905186285434
1967-06-30,Durango,-0.1265393249594344,0.0605883179870719,-0.8380691902170851
1967-06-30,Guanajuato,0.561643976609497,-0.0862043252833539,3.618791298985697
1967-06-30,Guerrero,0.1575765523757784,-0.3006544766588021,1.665613318523192
1967-06-30,Hidalgo,0.206713015875549,-0.2080156619552776,1.239868523939937
1967-06-30,Jalisco,0.5379252800814022,-0.2741197629471687,3.738247428599811
1967-06-30,Estado de México,0.3218515368601801,-0.2635520395531072,1.722236840240127
1967-06-30,Michoacán,0.4660904189341984,-0.3741318734902865,3.9052717314129177
1967-06-30,Morelos,0.2064436989426511,-0.237710235548598,0.5670779935433374
1967-06-30,Nayarit,-0.0123503761856125,-0.1387221319025203,1.7868671509713807
1967-06-30,Nuevo León,0.2667775687741535,0.0953573468337348,1.1755349346095665
1967-06-30,Oaxaca,-0.0802485588151918,-0.5536714721452741,0.0621503814309584
1967-06-30,Puebla,0.105083102169176,-0.2152970023539815,0.4528962852104678
1967-06-30,Querétaro,0.4184909919858337,-0.1086551578297228,2.806464848033223
1967-06-30,Quintana Roo,0.0126648135387785,-0.0693145411131982,-0.1454875939395792
1967-06-30,San Luis Potosí,0.3887215228034592,-0.1916501105875894,2.499011795070168
1967-06-30,Sinaloa,-0.1678300645866889,0.1590086130636511,-2.061875268835881
1967-06-30,Sonora,0.0948235727233576,-0.0283043770474012,-1.3759777196142202
1967-06-30,Tabasco,0.0936418215590653,-0.3768013218807957,-0.5860697144810822
1967-06-30,Tamaulipas,0.274414817552459,-0.0706824314916807,1.5159355160369867
1967-06-30,Tlaxcala,0.1139123654410599,-0.1965876221527026,0.1412918762127272
1967-06-30,Veracruz,0.1047662551293412,-0.367995746577037,0.3994345137683628
1967-06-30,Yucatán,0.03928453401446,-0.0023421752186441,0.3615640114504958
1967-06-30,Zacatecas,0.35877936738142,-0.11504818391373,0.9387454947662104
1968-06-30,Aguascalientes,0.4953184929003081,-0.5655531565376504,2.8821260304609795
1968-06-30,Baja California,-0.4763609260384809,0.0829758877140025,0.1824990135837937
1968-06-30,Baja California Sur,-0.0873822667165508,-0.3122560508915512,1.9939663941521604
1968-06-30,Campeche,-0.1483337854352263,-0.2935783101208178,-1.831301039590196
1968-06-30,Coahuila,0.477943870500558,-1.1808882162500696,2.121015501968828
1968-06-30,Colima,1.12635267436137,-0.5072672018645782,2.210719819090603
1968-06-30,Chiapas,-0.0402081451583421,-0.5736655952828844,0.6314159595680118
1968-06-30,Chihuahua,0.665038588861323,-0.8320450918491487,2.811755689072308
1968-06-30,Ciudad de México,0.477194904272153,-0.2674143428877917,3.355487949357239
1968-06-30,Durango,0.8538050995341321,-0.8047086288970744,1.778462830286313
1968-06-30,Guanajuato,0.5094564709380077,-0.2876243595831634,4.787644587018684
1968-06-30,Guerrero,0.7498661724565296,-0.3112438628090999,0.888115419140783
1968-06-30,Hidalgo,0.2668772226713498,-0.434143750852561,3.873781313942144
1968-06-30,Jalisco,0.7762427640958756,-0.507751412370054,3.200557450327035
1968-06-30,Estado de México,0.4319133574437324,-0.2659665226718068,2.930169518804384
1968-06-30,Michoacán,0.8317154573284785,-0.4320248195857886,3.876697258004519
1968-06-30,Morelos,0.7206509941836184,-0.2529111094806401,1.3489641622643975
