date_year,nombre_estado,anomaly_pr_mean
1997-06-30,Nayarit,1.143803899180879
1997-06-30,Nuevo León,0.1695146238996869
1997-06-30,Oaxaca,0.2098065366986327
1997-06-30,Puebla,0.4027737661903339
1997-06-30,Querétaro,0.2221060740242098
1997-06-30,Quintana Roo,0.0768125387697754
1997-06-30,San Luis Potosí,0.2634686327777334
1997-06-30,Sinaloa,0.7138153707687147
1997-06-30,Sonora,-0.0240389844751552
1997-06-30,Tabasco,0.183013370863016
1997-06-30,Tamaulipas,0.0858386966257626
1997-06-30,Tlaxcala,0.3329787620588655
1997-06-30,Veracruz,0.187570902515939
1997-06-30,Yucatán,0.1249997624376527
1997-06-30,Zacatecas,1.0067277254481373
1998-06-30,Aguascalientes,-0.4220546720903766
1998-06-30,Baja California,0.0111061187341472
1998-06-30,Baja California Sur,-0.1754977707732044
1998-06-30,Campeche,-0.0754041728604189
1998-06-30,Coahuila,-0.3619467445053753
1998-06-30,Colima,-0.3759593185450364
1998-06-30,Chiapas,0.1237409810571541
1998-06-30,Chihuahua,-0.3600629607559923
1998-06-30,Ciudad de México,-0.2293364941132917
1998-06-30,Durango,-0.4428962916666877
1998-06-30,Guanajuato,-0.3500136192062453
1998-06-30,Guerrero,-0.3326109359420819
1998-06-30,Hidalgo,-0.149623287385423
1998-06-30,Jalisco,-0.3856973875043474
1998-06-30,Estado de México,-0.2522083930087482
1998-06-30,Michoacán,-0.3891285731733842
1998-06-30,Morelos,-0.2608414033687146
1998-06-30,Nayarit,-0.2192543795036113
1998-06-30,Nuevo León,-0.270877378118238
1998-06-30,Oaxaca,0.1119565627145403
1998-06-30,Puebla,-0.1034093387753495
1998-06-30,Querétaro,-0.2234333193884979
1998-06-30,Quintana Roo,0.0555474406785632
1998-06-30,San Luis Potosí,-0.2231342426621644
1998-06-30,Sinaloa,-0.4295005393316021
1998-06-30,Sonora,-0.369537820395433
1998-06-30,Tabasco,0.0456278598371429
1998-06-30,Tamaulipas,-0.2331075800407903
1998-06-30,Tlaxcala,-0.111957178756701
1998-06-30,Veracruz,0.0749698431358947
1998-06-30,Yucatán,-0.0379702513473128
1998-06-30,Zacatecas,-0.3893900665935997
1999-06-30,Aguascalientes,-0.6168963431978842
1999-06-30,Baja California,-0.5519721815166904
1999-06-30,Baja California Sur,-0.5022497118572283
1999-06-30,Campeche,-0.0262510441542194
1999-06-30,Coahuila,-0.3338069176085186
1999-06-30,Colima,-0.3965230048039841
1999-06-30,Chiapas,0.1309377351615182
1999-06-30,Chihuahua,-0.4281689271978675
1999-06-30,Ciudad de México,-0.2972768301796293
1999-06-30,Durango,-0.5071832613570344
1999-06-30,Guanajuato,-0.5814569827216359
1999-06-30,Guerrero,-0.3670857030100113
1999-06-30,Hidalgo,-0.2982802735179142
1999-06-30,Jalisco,-0.5265893168658776
1999-06-30,Estado de México,-0.3644840541850425
