date_year,nombre_estado,pdsi_mean
1992-06-30,Tlaxcala,2.5451292255705567
1992-06-30,Veracruz,2.926764546463168
1992-06-30,Yucatán,-2.565700943605642
1992-06-30,Zacatecas,0.2692813819078826
1993-06-30,Aguascalientes,-1.5450458393405058
1993-06-30,Baja California,2.3027236744185515
1993-06-30,Baja California Sur,3.1936247746661306
1993-06-30,Campeche,1.2404398542965434
1993-06-30,Coahuila,-1.0620601628386837
1993-06-30,Colima,2.891132307143543
1993-06-30,Chiapas,-0.3519715416580639
1993-06-30,Chihuahua,-0.697486944263611
1993-06-30,Ciudad de México,0.1523457641504429
1993-06-30,Durango,-2.0441565329055416
1993-06-30,Guanajuato,-1.4344127588286093
1993-06-30,Guerrero,2.843647269322851
1993-06-30,Hidalgo,0.4861250196745051
1993-06-30,Jalisco,0.5963827484514597
1993-06-30,Estado de México,0.797237519461159
1993-06-30,Michoacán,1.4279898536024624
1993-06-30,Morelos,-0.3128166237309507
1993-06-30,Nayarit,1.9888201788699984
1993-06-30,Nuevo León,-1.0934737855584349
1993-06-30,Oaxaca,0.6150054734455225
1993-06-30,Puebla,-1.0140878163477265
1993-06-30,Querétaro,-0.4491558358731994
1993-06-30,Quintana Roo,-0.6212082883642609
1993-06-30,San Luis Potosí,-0.4171924012691321
1993-06-30,Sinaloa,-1.4274926584985046
1993-06-30,Sonora,1.6603559068084042
1993-06-30,Tabasco,-0.3392345762298737
1993-06-30,Tamaulipas,-0.8167399647907617
1993-06-30,Tlaxcala,-0.4652402849826421
1993-06-30,Veracruz,0.8776208163120843
1993-06-30,Yucatán,-1.731864490873731
1993-06-30,Zacatecas,-1.827281810400361
1994-06-30,Aguascalientes,-1.8771264463420951
1994-06-30,Baja California,-0.7647067683683252
1994-06-30,Baja California Sur,0.0923868115318281
1994-06-30,Campeche,0.0614403452415719
1994-06-30,Coahuila,-1.6108476345014973
1994-06-30,Colima,-0.8294707165493669
1994-06-30,Chiapas,-2.116905539378659
1994-06-30,Chihuahua,-2.345537982119101
1994-06-30,Ciudad de México,-2.664512581118597
1994-06-30,Durango,-1.515821320396038
1994-06-30,Guanajuato,-2.259823543026788
1994-06-30,Guerrero,-2.3365797230998404
1994-06-30,Hidalgo,-1.2434628797179452
1994-06-30,Jalisco,-2.8891365167161007
1994-06-30,Estado de México,-2.188282861304247
1994-06-30,Michoacán,-2.044014966584399
1994-06-30,Morelos,-3.5785093697689083
1994-06-30,Nayarit,-3.307846656568121
1994-06-30,Nuevo León,-1.102262484773468
1994-06-30,Oaxaca,-1.6733851224752316
1994-06-30,Puebla,-3.186468627187918
1994-06-30,Querétaro,-1.0875182769639764
1994-06-30,Quintana Roo,-0.4256705092331513
1994-06-30,San Luis Potosí,-0.4847788107271732
1994-06-30,Sinaloa,-1.8947135990656323
1994-06-30,Sonora,-2.0340317261731014
1994-06-30,Tabasco,-1.7401779626376086
1994-06-30,Tamaulipas,-0.9056110525998838
1994-06-30,Tlaxcala,-3.369868860465422
1994-06-30,Veracruz,-2.5142889744698795
1994-06-30,Yucatán,-1.357456035199671
1994-06-30,Zacatecas,-0.8738483859035026
1995-06-30,Aguascalientes,-2.2116484487634467
1995-06-30,Baja California,1.3318408550460523
1995-06-30,Baja California Sur,0.1788575529556254
1995-06-30,Campeche,-0.7558949142515593
1995-06-30,Coahuila,-2.043281117220739
1995-06-30,Colima,-2.32314601025275
1995-06-30,Chiapas,0.4437426618384837
1995-06-30,Chihuahua,-2.9059508580306
1995-06-30,Ciudad de México,-0.640917988435627
1995-06-30,Durango,-3.0643692996950467
1995-06-30,Guanajuato,-1.4970798999361137
1995-06-30,Guerrero,-0.4236069846111167
1995-06-30,Hidalgo,-1.793514458400226
1995-06-30,Jalisco,-2.908172179976677
1995-06-30,Estado de México,-0.1590673527389718
1995-06-30,Michoacán,-0.4821386268609627
1995-06-30,Morelos,0.2019414280745233
1995-06-30,Nayarit,-3.2571710667465643
1995-06-30,Nuevo León,-1.6266872918777884
1995-06-30,Oaxaca,-0.4770711692464632
1995-06-30,Puebla,-2.3120286406348383
1995-06-30,Querétaro,-1.826949005760014
1995-06-30,Quintana Roo,-1.4355770531274787
1995-06-30,San Luis Potosí,-1.4968460595376247
1995-06-30,Sinaloa,-2.459068340640325
1995-06-30,Sonora,-0.6425359803533033
1995-06-30,Tabasco,0.8153025623686218
1995-06-30,Tamaulipas,-1.5633247112022497
1995-06-30,Tlaxcala,-2.6050287424596403
1995-06-30,Veracruz,-0.97981180387094
1995-06-30,Yucatán,-1.3240083675423484
1995-06-30,Zacatecas,-2.4128623639122275
1996-06-30,Aguascalientes,-2.2044094372666443
1996-06-30,Baja California,-3.3032100288291297
1996-06-30,Baja California Sur,-1.1209186292631454
1996-06-30,Campeche,0.7396020194581608
1996-06-30,Coahuila,-1.885811884248992
1996-06-30,Colima,-0.3330086476153893
1996-06-30,Chiapas,3.461761020601007
1996-06-30,Chihuahua,-2.222343756837209
1996-06-30,Ciudad de México,-1.9888077997630544
1996-06-30,Durango,-2.594453497284768
1996-06-30,Guanajuato,-2.203403999822347
1996-06-30,Guerrero,2.4106901235980414
1996-06-30,Hidalgo,-3.3161658545031
1996-06-30,Jalisco,-2.192153142648376
1996-06-30,Estado de México,-1.6888189350286698
1996-06-30,Michoacán,-0.1950725248222161
1996-06-30,Morelos,-0.950631358833888
1996-06-30,Nayarit,-3.8511260385224273
1996-06-30,Nuevo León,-2.6410473719416028
1996-06-30,Oaxaca,1.6039887650178053
1996-06-30,Puebla,-2.7807655493538284
1996-06-30,Querétaro,-3.2109520524801165
1996-06-30,Quintana Roo,-0.1625037206469786
1996-06-30,San Luis Potosí,-2.259314466505596
1996-06-30,Sinaloa,-1.962258429535385
1996-06-30,Sonora,-3.4195950783264824
1996-06-30,Tabasco,3.66140779010536
1996-06-30,Tamaulipas,-2.5069074032610708
1996-06-30,Tlaxcala,-2.5713465066856727
1996-06-30,Veracruz,-0.865947229605936
1996-06-30,Yucatán,-1.1379170849609528
1996-06-30,Zacatecas,-2.2365809331606394
1997-06-30,Aguascalientes,-0.8429504107981222
1997-06-30,Baja California,-2.2726627892413567
1997-06-30,Baja California Sur,0.3916165777459898
1997-06-30,Campeche,-0.6920071845384277
1997-06-30,Coahuila,0.7305610521108735
1997-06-30,Colima,-0.5905330104768299
1997-06-30,Chiapas,0.6446676984011943
1997-06-30,Chihuahua,-0.7221179395556936
1997-06-30,Ciudad de México,-0.5097414372358673
1997-06-30,Durango,0.5926001597814299
1997-06-30,Guanajuato,-0.8758769575488615
1997-06-30,Guerrero,0.2049207202823899
1997-06-30,Hidalgo,-1.6406223407939051
1997-06-30,Jalisco,-0.5616607148452529
1997-06-30,Estado de México,-0.5351625671247567
1997-06-30,Michoacán,-0.8249847133470843
1997-06-30,Morelos,-1.1418891579164767
1997-06-30,Nayarit,-0.4656875864664698
1997-06-30,Nuevo León,-0.5939976216291984
1997-06-30,Oaxaca,-0.6338945643655476
1997-06-30,Puebla,-1.5839117244984544
1997-06-30,Querétaro,-1.5340987784028592
1997-06-30,Quintana Roo,-2.0991181511117247
1997-06-30,San Luis Potosí,-0.5690799707871207
1997-06-30,Sinaloa,-0.2178311111793884
1997-06-30,Sonora,-3.1346327579094537
1997-06-30,Tabasco,0.4443495905365573
1997-06-30,Tamaulipas,-1.0255656212482889
1997-06-30,Tlaxcala,-1.4289101624889435
1997-06-30,Veracruz,-0.9746148689681698
1997-06-30,Yucatán,-2.1029646760828453
1997-06-30,Zacatecas,0.6918769003786576
1998-06-30,Aguascalientes,-1.878803717977156
1998-06-30,Baja California,1.3617492901768835
1998-06-30,Baja California Sur,1.079982927992272
1998-06-30,Campeche,0.2247458348440235
1998-06-30,Coahuila,-2.2855535126292623
1998-06-30,Colima,-0.0619384423317006
1998-06-30,Chiapas,0.3338974119530398
1998-06-30,Chihuahua,-2.5580082945885865
1998-06-30,Ciudad de México,-1.260474068572843
1998-06-30,Durango,-2.93514975006752
1998-06-30,Guanajuato,-1.8501375344620816
1998-06-30,Guerrero,0.7622395433246868
1998-06-30,Hidalgo,-2.269298492145937
